time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
1021,17.016667,9.421523,9.630782,9.681600,9.577968
1022,17.033333,9.421523,9.630782,9.681757,9.578020
1023,17.050000,9.421523,9.630782,9.681757,9.578020
1024,17.066667,9.421523,9.630782,9.681757,9.578020
1025,17.083333,9.421523,9.630782,9.681757,9.578020
1026,17.100000,9.421523,9.630782,9.681757,9.578020
1027,17.116667,9.421523,9.630782,9.681757,9.578020
1028,17.133333,9.421523,9.630782,9.681757,9.578020
1029,17.150000,9.421523,9.630782,9.681757,9.578020
1030,17.166667,9.421523,9.630782,9.681757,9.578020
1031,17.183333,9.421523,9.630782,9.681757,9.578020
1032,17.200000,9.421523,9.630782,9.681757,9.578020
1033,17.216667,9.421523,9.630782,9.681757,9.578020
1034,17.233333,9.421523,9.630782,9.681757,9.578020
1035,17.250000,9.421523,9.630782,9.681757,9.578020
1036,17.266667,9.421523,9.630782,9.681757,9.578020
1037,17.283333,9.421523,9.630782,9.681757,9.578020
1038,17.300000,9.421523,9.630782,9.681757,9.578020
1039,17.316667,9.421523,9.630782,9.681757,9.578020
1040,17.333333,9.421523,9.630782,9.681757,9.578020
1041,17.350000,9.421523,9.630782,9.681757,9.578020
1042,17.366667,9.421523,9.630782,9.681757,9.578020
1043,17.383333,9.421523,9.630782,9.681757,9.578020
1044,17.400000,9.421523,9.630782,9.681757,9.578020
1045,17.416667,9.421523,9.630782,9.681757,9.578020
1046,17.433333,9.421523,9.630782,9.681757,9.578020
1047,17.450000,9.421523,9.630782,9.681757,9.578020
1048,17.466667,9.421523,9.630782,9.681757,9.578020
1049,17.483333,9.421523,9.630782,9.681757,9.578020
1050,17.500000,9.421523,9.630782,9.681757,9.578020
1051,17.516667,9.421523,9.630782,9.681757,9.578020
1052,17.533333,9.421523,9.630876,9.681757,9.578052
1053,17.550000,9.421523,9.630876,9.681757,9.578052
1054,17.566667,9.421523,9.630876,9.681757,9.578052
1055,17.583333,9.421523,9.630876,9.681757,9.578052
1056,17.600000,9.421523,9.630876,9.681757,9.578052
1057,17.616667,9.421523,9.630876,9.681757,9.578052
1058,17.633333,9.421523,9.630876,9.681757,9.578052
1059,17.650000,9.421523,9.630876,9.681757,9.578052
1060,17.666667,9.421523,9.630876,9.681757,9.578052
1061,17.683333,9.421523,9.630876,9.681757,9.578052
1062,17.700000,9.421523,9.630876,9.681757,9.578052
1063,17.716667,9.421523,9.630970,9.681757,9.578083
1064,17.733333,9.421523,9.630970,9.681757,9.578083
1065,17.750000,9.421523,9.630970,9.681757,9.578083
1066,17.766667,9.421523,9.630970,9.681757,9.578083
1067,17.783333,9.421523,9.630970,9.681757,9.578083
1068,17.800000,9.421523,9.630970,9.681757,9.578083
1069,17.816667,9.421523,9.630970,9.681757,9.578083
1070,17.833333,9.421523,9.630970,9.681810,9.578101
1071,17.850000,9.421523,9.630970,9.681810,9.578101
1072,17.866667,9.421523,9.630970,9.681810,9.578101
1073,17.883333,9.421523,9.630970,9.681810,9.578101
1074,17.900000,9.421523,9.630970,9.681810,9.578101
1075,17.916667,9.421523,9.630970,9.681810,9.578101
1076,17.933333,9.421523,9.630970,9.681810,9.578101
1077,17.950000,9.421523,9.630970,9.681810,9.578101
1078,17.966667,9.421523,9.630970,9.681810,9.578101
1079,17.983333,9.421523,9.630970,9.681810,9.578101
1080,18.000000,9.421523,9.630970,9.681810,9.578101
1081,18.016667,9.421523,9.630970,9.681810,9.578101
1082,18.033333,9.421523,9.630970,9.681810,9.578101
1083,18.050000,9.421523,9.630970,9.681810,9.578101
1084,18.066667,9.421523,9.630970,9.681810,9.578101
1085,18.083333,9.421523,9.630970,9.681810,9.578101
1086,18.100000,9.421523,9.630970,9.681810,9.578101
1087,18.116667,9.421523,9.630970,9.681810,9.578101
1088,18.133333,9.421523,9.630970,9.681810,9.578101
1089,18.150000,9.421523,9.630970,9.681810,9.578101
1090,18.166667,9.421523,9.630970,9.681810,9.578101
1091,18.183333,9.421523,9.630970,9.681810,9.578101
1092,18.200000,9.421523,9.630970,9.681810,9.578101
1093,18.216667,9.421523,9.630970,9.681810,9.578101
1094,18.233333,9.421523,9.630970,9.681810,9.578101
1095,18.250000,9.421523,9.630970,9.681810,9.578101
1096,18.266667,9.421523,9.630970,9.681810,9.578101
1097,18.283333,9.421523,9.630970,9.681810,9.578101
1098,18.300000,9.421523,9.630970,9.681810,9.578101
1099,18.316667,9.421523,9.630970,9.681810,9.578101
1100,18.333333,9.421523,9.630970,9.681810,9.578101
1101,18.350000,9.421523,9.630970,9.681810,9.578101
1102,18.366667,9.421523,9.630970,9.681810,9.578101
1103,18.383333,9.421523,9.630970,9.681810,9.578101
1104,18.400000,9.421523,9.630970,9.681810,9.578101
1105,18.416667,9.421523,9.630970,9.681810,9.578101
1106,18.433333,9.421523,9.630970,9.681810,9.578101
1107,18.450000,9.421523,9.630970,9.681810,9.578101
1108,18.466667,9.421523,9.630970,9.681810,9.578101
1109,18.483333,9.421523,9.630970,9.681810,9.578101
1110,18.500000,9.421523,9.630970,9.681810,9.578101
1111,18.516667,9.421523,9.630970,9.681810,9.578101
1112,18.533333,9.421523,9.630970,9.681810,9.578101
1113,18.550000,9.421523,9.630970,9.681810,9.578101
1114,18.566667,9.421523,9.630970,9.681810,9.578101
1115,18.583333,9.421523,9.630970,9.681810,9.578101
1116,18.600000,9.421523,9.630970,9.681810,9.578101
1117,18.616667,9.421523,9.630970,9.681810,9.578101
1118,18.633333,9.421523,9.630970,9.681810,9.578101
1119,18.650000,9.421523,9.630970,9.681810,9.578101
1120,18.666667,9.421523,9.630970,9.681810,9.578101
1121,18.683333,9.421523,9.630970,9.681810,9.578101
1122,18.700000,9.421523,9.630970,9.681810,9.578101
1123,18.716667,9.421523,9.630970,9.681810,9.578101
1124,18.733333,9.421523,9.630970,9.681810,9.578101
1125,18.750000,9.421523,9.630970,9.681810,9.578101
1126,18.766667,9.421523,9.630970,9.681810,9.578101
1127,18.783333,9.421523,9.630970,9.681810,9.578101
1128,18.800000,9.421523,9.630970,9.681810,9.578101
1129,18.816667,9.421523,9.630970,9.681810,9.578101
1130,18.833333,9.421523,9.630970,9.681810,9.578101
1131,18.850000,9.421523,9.630970,9.681810,9.578101
1132,18.866667,9.421523,9.630970,9.681810,9.578101
1133,18.883333,9.421523,9.630970,9.681810,9.578101
1134,18.900000,9.428609,9.630970,9.681810,9.580463
1135,18.916667,9.428609,9.630970,9.681810,9.580463
1136,18.933333,9.428609,9.630970,9.681810,9.580463
1137,18.950000,9.428609,9.630970,9.681810,9.580463
1138,18.966667,9.428609,9.630970,9.681810,9.580463
1139,18.983333,9.428609,9.630970,9.681810,9.580463
1140,19.000000,9.428609,9.630970,9.681810,9.580463
1141,19.016667,9.428609,9.630970,9.681810,9.580463
1142,19.033333,9.428609,9.630970,9.681810,9.580463
1143,19.050000,9.428609,9.630970,9.681810,9.580463
1144,19.066667,9.428609,9.630970,9.681810,9.580463
1145,19.083333,9.428609,9.630970,9.681810,9.580463
1146,19.100000,9.428609,9.630970,9.681810,9.580463
1147,19.116667,9.428609,9.630970,9.681810,9.580463
1148,19.133333,9.428609,9.630970,9.681810,9.580463
1149,19.150000,9.428609,9.630970,9.681810,9.580463
1150,19.166667,9.428609,9.630970,9.681810,9.580463
1151,19.183333,9.428609,9.630970,9.681810,9.580463
1152,19.200000,9.428609,9.630970,9.681810,9.580463
1153,19.216667,9.428609,9.630970,9.681810,9.580463
1154,19.233333,9.428609,9.630970,9.681810,9.580463
1155,19.250000,9.428609,9.630970,9.681810,9.580463
1156,19.266667,9.428609,9.630970,9.681810,9.580463
1157,19.283333,9.428609,9.630970,9.681810,9.580463
1158,19.300000,9.428609,9.630970,9.681810,9.580463
1159,19.316667,9.428609,9.630970,9.681810,9.580463
1160,19.333333,9.428609,9.630970,9.681810,9.580463
1161,19.350000,9.428609,9.630970,9.681810,9.580463
1162,19.366667,9.428609,9.630970,9.681810,9.580463
1163,19.383333,9.428609,9.630970,9.681810,9.580463
1164,19.400000,9.428609,9.630970,9.681810,9.580463
1165,19.416667,9.428609,9.630970,9.681810,9.580463
1166,19.433333,9.428609,9.630970,9.681810,9.580463
1167,19.450000,9.428609,9.630970,9.681810,9.580463
1168,19.466667,9.428609,9.630970,9.681810,9.580463
1169,19.483333,9.428609,9.630970,9.681810,9.580463
1170,19.500000,9.428609,9.630970,9.681810,9.580463
1171,19.516667,9.428609,9.630970,9.681810,9.580463
1172,19.533333,9.428609,9.630970,9.681810,9.580463
1173,19.550000,9.428609,9.630970,9.681810,9.580463
1174,19.566667,9.428609,9.630970,9.681810,9.580463
1175,19.583333,9.428609,9.630970,9.681810,9.580463
1176,19.600000,9.428609,9.630970,9.681810,9.580463
1177,19.616667,9.428609,9.630970,9.685611,9.581730
1178,19.633333,9.428609,9.630970,9.685611,9.581730
1179,19.650000,9.428609,9.630970,9.685611,9.581730
1180,19.666667,9.428609,9.630970,9.685611,9.581730
1181,19.683333,9.428609,9.630970,9.685611,9.581730
1182,19.700000,9.428609,9.650885,9.685611,9.588368
1183,19.716667,9.428609,9.650885,9.685611,9.588368
1184,19.733333,9.428609,9.650885,9.685611,9.588368
1185,19.750000,9.428609,9.650885,9.685611,9.588368
1186,19.766667,9.428609,9.650885,9.685611,9.588368
1187,19.783333,9.428609,9.650885,9.685611,9.588368
1188,19.800000,9.428609,9.650885,9.685611,9.588368
1189,19.816667,9.428609,9.650885,9.685611,9.588368
1190,19.833333,9.428609,9.650885,9.685611,9.588368
1191,19.850000,9.428609,9.650885,9.685611,9.588368
1192,19.866667,9.428609,9.650885,9.685611,9.588368
1193,19.883333,9.428609,9.650885,9.685611,9.588368
1194,19.900000,9.428609,9.650885,9.685611,9.588368
1195,19.916667,9.428609,9.650885,9.685611,9.588368
1196,19.933333,9.428609,9.650885,9.685611,9.588368
1197,19.950000,9.428609,9.650885,9.685611,9.588368
1198,19.966667,9.428609,9.650885,9.685611,9.588368
1199,19.983333,9.428609,9.650885,9.685611,9.588368
1200,20.000000,9.428609,9.650885,9.685611,9.588368
1201,20.016667,9.428609,9.650885,9.685611,9.588368
1202,20.033333,9.428609,9.650885,9.685611,9.588368
1203,20.050000,9.428609,9.650885,9.685611,9.588368
1204,20.066667,9.428609,9.650885,9.685611,9.588368
1205,20.083333,9.428609,9.650885,9.685611,9.588368
1206,20.100000,9.428609,9.650885,9.685611,9.588368
1207,20.116667,9.428609,9.650885,9.685611,9.588368
1208,20.133333,9.428609,9.650885,9.685611,9.588368
1209,20.150000,9.428609,9.650885,9.685611,9.588368
1210,20.166667,9.428609,9.650885,9.685611,9.588368
1211,20.183333,9.428609,9.650885,9.685611,9.588368
1212,20.200000,9.428609,9.650885,9.685611,9.588368
1213,20.216667,9.428609,9.650885,9.685611,9.588368
1214,20.233333,9.428609,9.650885,9.685611,9.588368
1215,20.250000,9.428609,9.650885,9.685611,9.588368
1216,20.266667,9.428609,9.650885,9.685611,9.588368
1217,20.283333,9.428609,9.650885,9.685611,9.588368
1218,20.300000,9.428609,9.650885,9.685611,9.588368
1219,20.316667,9.428609,9.650885,9.685611,9.588368
1220,20.333333,9.428609,9.650885,9.685611,9.588368
1221,20.350000,9.428609,9.650885,9.685611,9.588368
1222,20.366667,9.428609,9.650885,9.685611,9.588368
1223,20.383333,9.428609,9.650885,9.685611,9.588368
1224,20.400000,9.428609,9.650885,9.685611,9.588368
1225,20.416667,9.428609,9.650885,9.685611,9.588368
1226,20.433333,9.428609,9.650885,9.685611,9.588368
1227,20.450000,9.428609,9.650885,9.685611,9.588368
1228,20.466667,9.428609,9.650885,9.685611,9.588368
1229,20.483333,9.428609,9.650885,9.685611,9.588368
1230,20.500000,9.428609,9.650885,9.685611,9.588368
1231,20.516667,9.428609,9.650885,9.685611,9.588368
1232,20.533333,9.428609,9.650885,9.685611,9.588368
1233,20.550000,9.428609,9.650885,9.685611,9.588368
1234,20.566667,9.428609,9.650885,9.685611,9.588368
1235,20.583333,9.428609,9.650885,9.685611,9.588368
1236,20.600000,9.428609,9.650885,9.685611,9.588368
1237,20.616667,9.428609,9.650885,9.685611,9.588368
1238,20.633333,9.428609,9.650885,9.685611,9.588368
1239,20.650000,9.428609,9.650885,9.685611,9.588368
1240,20.666667,9.428609,9.650885,9.685611,9.588368
1241,20.683333,9.428609,9.650885,9.685611,9.588368
1242,20.700000,9.428609,9.650885,9.685611,9.588368
1243,20.716667,9.428609,9.650885,9.685611,9.588368
1244,20.733333,9.428609,9.650885,9.685611,9.588368
1245,20.750000,9.428609,9.650885,9.685611,9.588368
1246,20.766667,9.428609,9.650885,9.685611,9.588368
1247,20.783333,9.428609,9.650885,9.685611,9.588368
1248,20.800000,9.428609,9.650885,9.685611,9.588368
1249,20.816667,9.428609,9.650885,9.685611,9.588368
1250,20.833333,9.428609,9.650885,9.685611,9.588368
1251,20.850000,9.428609,9.650885,9.685611,9.588368
1252,20.866667,9.428609,9.650885,9.685611,9.588368
1253,20.883333,9.428609,9.650885,9.685611,9.588368
1254,20.900000,9.428609,9.650885,9.685611,9.588368
1255,20.916667,9.428609,9.650885,9.685611,9.588368
1256,20.933333,9.428609,9.650885,9.685611,9.588368
1257,20.950000,9.428609,9.650885,9.685611,9.588368
1258,20.966667,9.428609,9.650885,9.685611,9.588368
1259,20.983333,9.428609,9.650885,9.685611,9.588368
1260,21.000000,9.428609,9.650885,9.685611,9.588368
1261,21.016667,9.428609,9.650885,9.685611,9.588368
1262,21.033333,9.428609,9.650885,9.685611,9.588368
1263,21.050000,9.428609,9.650885,9.685611,9.588368
1264,21.066667,9.428609,9.650885,9.685611,9.588368
1265,21.083333,9.428609,9.650885,9.685611,9.588368
1266,21.100000,9.428609,9.650885,9.685611,9.588368
1267,21.116667,9.428609,9.650885,9.685611,9.588368
1268,21.133333,9.428609,9.650885,9.685611,9.588368
1269,21.150000,9.428609,9.650885,9.685611,9.588368
1270,21.166667,9.428609,9.650885,9.685611,9.588368
1271,21.183333,9.428609,9.650885,9.685611,9.588368
1272,21.200000,9.428609,9.650885,9.685611,9.588368
1273,21.216667,9.428609,9.650885,9.685611,9.588368
1274,21.233333,9.428609,9.650885,9.685611,9.588368
1275,21.250000,9.428609,9.650885,9.685611,9.588368
1276,21.266667,9.428609,9.650885,9.685611,9.588368
1277,21.283333,9.428609,9.650885,9.685611,9.588368
1278,21.300000,9.428609,9.650885,9.685611,9.588368
1279,21.316667,9.428609,9.650885,9.685611,9.588368
1280,21.333333,9.428609,9.650885,9.685611,9.588368
1281,21.350000,9.428609,9.650885,9.685611,9.588368
1282,21.366667,9.428609,9.650885,9.685611,9.588368
1283,21.383333,9.428609,9.650885,9.685611,9.588368
1284,21.400000,9.428609,9.650885,9.685611,9.588368
1285,21.416667,9.428609,9.650885,9.685611,9.588368
1286,21.433333,9.428609,9.650885,9.685611,9.588368
1287,21.450000,9.428609,9.650885,9.685611,9.588368
1288,21.466667,9.428609,9.650885,9.685611,9.588368
1289,21.483333,9.428609,9.650885,9.685611,9.588368
1290,21.500000,9.428609,9.650885,9.685611,9.588368
1291,21.516667,9.428609,9.650885,9.685611,9.588368
1292,21.533333,9.428609,9.650885,9.685611,9.588368
1293,21.550000,9.428609,9.650885,9.685611,9.588368
1294,21.566667,9.428609,9.650885,9.685611,9.588368
1295,21.583333,9.428609,9.650885,9.685611,9.588368
1296,21.600000,9.428609,9.650885,9.685611,9.588368
1297,21.616667,9.428609,9.650885,9.685611,9.588368
1298,21.633333,9.428609,9.650885,9.685611,9.588368
1299,21.650000,9.428609,9.650885,9.685611,9.588368
1300,21.666667,9.428609,9.650885,9.685611,9.588368
1301,21.683333,9.428609,9.650885,9.685611,9.588368
1302,21.700000,9.428696,9.650885,9.685611,9.588398
1303,21.716667,9.428740,9.650885,9.685611,9.588412
1304,21.733333,9.428740,9.650885,9.685611,9.588412
1305,21.750000,9.428740,9.650885,9.685611,9.588412
1306,21.766667,9.428740,9.650885,9.685611,9.588412
1307,21.783333,9.428740,9.650885,9.685611,9.588412
1308,21.800000,9.428740,9.650885,9.685611,9.588412
1309,21.816667,9.428740,9.650885,9.685611,9.588412
1310,21.833333,9.428740,9.650885,9.685611,9.588412
1311,21.850000,9.428740,9.650885,9.685611,9.588412
1312,21.866667,9.428740,9.650885,9.685611,9.588412
1313,21.883333,9.428740,9.650885,9.685611,9.588412
1314,21.900000,9.428740,9.650885,9.685611,9.588412
1315,21.916667,9.428740,9.650885,9.685611,9.588412
1316,21.933333,9.428740,9.650885,9.685611,9.588412
1317,21.950000,9.428740,9.650885,9.685611,9.588412
1318,21.966667,9.428740,9.650885,9.685611,9.588412
1319,21.983333,9.428740,9.650885,9.685611,9.588412
1320,22.000000,9.428740,9.650885,9.685611,9.588412
1321,22.016667,9.428740,9.650885,9.685611,9.588412
1322,22.033333,9.428740,9.650885,9.685611,9.588412
1323,22.050000,9.428740,9.650885,9.685611,9.588412
1324,22.066667,9.428740,9.650885,9.685611,9.588412
1325,22.083333,9.428740,9.650885,9.685611,9.588412
1326,22.100000,9.428740,9.650885,9.685611,9.588412
1327,22.116667,9.428740,9.650885,9.685611,9.588412
1328,22.133333,9.428740,9.650885,9.685611,9.588412
1329,22.150000,9.428740,9.650885,9.685611,9.588412
1330,22.166667,9.428740,9.650885,9.685611,9.588412
1331,22.183333,9.428740,9.650885,9.685611,9.588412
1332,22.200000,9.428740,9.650885,9.685611,9.588412
1333,22.216667,9.428740,9.650885,9.685611,9.588412
1334,22.233333,9.428740,9.650885,9.685611,9.588412
1335,22.250000,9.428740,9.650885,9.685611,9.588412
1336,22.266667,9.428740,9.650885,9.685611,9.588412
1337,22.283333,9.428740,9.650885,9.685611,9.588412
1338,22.300000,9.428740,9.650885,9.685611,9.588412
1339,22.316667,9.428740,9.650885,9.685611,9.588412
1340,22.333333,9.428740,9.650885,9.685611,9.588412
1341,22.350000,9.428740,9.650885,9.685611,9.588412
1342,22.366667,9.428740,9.650885,9.685611,9.588412
1343,22.383333,9.439092,9.650885,9.685611,9.591863
1344,22.400000,9.439092,9.650885,9.685611,9.591863
1345,22.416667,9.439092,9.650885,9.685611,9.591863
1346,22.433333,9.439092,9.650885,9.685611,9.591863
1347,22.450000,9.439092,9.650885,9.685611,9.591863
1348,22.466667,9.439092,9.650885,9.685611,9.591863
1349,22.483333,9.439092,9.650885,9.685611,9.591863
1350,22.500000,9.439092,9.650885,9.685611,9.591863
1351,22.516667,9.439092,9.650885,9.685611,9.591863
1352,22.533333,9.439092,9.650885,9.685611,9.591863
1353,22.550000,9.439092,9.650885,9.685611,9.591863
1354,22.566667,9.439092,9.650885,9.685611,9.591863
1355,22.583333,9.439092,9.650885,9.685611,9.591863
1356,22.600000,9.439092,9.650885,9.685611,9.591863
1357,22.616667,9.439092,9.650885,9.685611,9.591863
1358,22.633333,9.439092,9.650885,9.685611,9.591863
1359,22.650000,9.439092,9.650885,9.685611,9.591863
1360,22.666667,9.439092,9.650885,9.685611,9.591863
1361,22.683333,9.439092,9.650885,9.685611,9.591863
1362,22.700000,9.439092,9.650885,9.685611,9.591863
1363,22.716667,9.439092,9.650885,9.685611,9.591863
1364,22.733333,9.439092,9.650885,9.685611,9.591863
1365,22.750000,9.439092,9.651015,9.685611,9.591906
1366,22.766667,9.439092,9.651015,9.685611,9.591906
1367,22.783333,9.439092,9.651015,9.685611,9.591906
1368,22.800000,9.439092,9.651015,9.685611,9.591906
1369,22.816667,9.439092,9.651015,9.685611,9.591906
1370,22.833333,9.439092,9.651015,9.685611,9.591906
1371,22.850000,9.439092,9.651015,9.685611,9.591906
1372,22.866667,9.439092,9.651015,9.685611,9.591906
1373,22.883333,9.439092,9.651015,9.685611,9.591906
1374,22.900000,9.439092,9.651015,9.685611,9.591906
1375,22.916667,9.439092,9.651015,9.685611,9.591906
1376,22.933333,9.439092,9.651015,9.685611,9.591906
1377,22.950000,9.439092,9.651015,9.685611,9.591906
1378,22.966667,9.439092,9.651015,9.685611,9.591906
1379,22.983333,9.439092,9.651015,9.685611,9.591906
1380,23.000000,9.439092,9.651015,9.685611,9.591906
1381,23.016667,9.439092,9.651015,9.685611,9.591906
1382,23.033333,9.439092,9.651015,9.685611,9.591906
1383,23.050000,9.439092,9.651015,9.685611,9.591906
1384,23.066667,9.439092,9.651015,9.685611,9.591906
1385,23.083333,9.439092,9.651015,9.685611,9.591906
1386,23.100000,9.439092,9.651015,9.685611,9.591906
1387,23.116667,9.439092,9.651015,9.685611,9.591906
1388,23.133333,9.439092,9.651015,9.685611,9.591906
1389,23.150000,9.439092,9.651015,9.685611,9.591906
1390,23.166667,9.439092,9.651015,9.685611,9.591906
1391,23.183333,9.439092,9.651015,9.685611,9.591906
1392,23.200000,9.439092,9.654334,9.685611,9.593012
1393,23.216667,9.439092,9.654334,9.685611,9.593012
1394,23.233333,9.439092,9.654334,9.685611,9.593012
1395,23.250000,9.439092,9.654334,9.685611,9.593012
1396,23.266667,9.439092,9.654334,9.685611,9.593012
1397,23.283333,9.439092,9.654334,9.685611,9.593012
1398,23.300000,9.439092,9.654334,9.685611,9.593012
1399,23.316667,9.439092,9.654334,9.685611,9.593012
1400,23.333333,9.439092,9.654334,9.685611,9.593012
1401,23.350000,9.439092,9.654334,9.685611,9.593012
1402,23.366667,9.439092,9.654334,9.685611,9.593012
1403,23.383333,9.439092,9.654334,9.685611,9.593012
1404,23.400000,9.439092,9.654334,9.685611,9.593012
1405,23.416667,9.439092,9.654334,9.685611,9.593012
1406,23.433333,9.439092,9.654334,9.685611,9.593012
1407,23.450000,9.439092,9.654334,9.685611,9.593012
1408,23.466667,9.439092,9.654334,9.685611,9.593012
1409,23.483333,9.439092,9.654334,9.685611,9.593012
1410,23.500000,9.439092,9.654334,9.685611,9.593012
1411,23.516667,9.439092,9.654334,9.685611,9.593012
1412,23.533333,9.439092,9.654334,9.685611,9.593012
1413,23.550000,9.439092,9.654334,9.685611,9.593012
1414,23.566667,9.439092,9.654334,9.685611,9.593012
1415,23.583333,9.439092,9.654334,9.685611,9.593012
1416,23.600000,9.439092,9.654334,9.685611,9.593012
1417,23.616667,9.439092,9.654334,9.685611,9.593012
1418,23.633333,9.439092,9.654334,9.685611,9.593012
1419,23.650000,9.439092,9.654334,9.685611,9.593012
1420,23.666667,9.439092,9.654334,9.685611,9.593012
1421,23.683333,9.439092,9.654334,9.685611,9.593012
1422,23.700000,9.439092,9.654334,9.685611,9.593012
1423,23.716667,9.439092,9.654334,9.685611,9.593012
1424,23.733333,9.439092,9.654334,9.685611,9.593012
1425,23.750000,9.439092,9.654334,9.685611,9.593012
1426,23.766667,9.439092,9.654334,9.685611,9.593012
1427,23.783333,9.439092,9.654334,9.685611,9.593012
1428,23.800000,9.439092,9.654334,9.685611,9.593012
1429,23.816667,9.439092,9.654334,9.685611,9.593012
1430,23.833333,9.439092,9.654334,9.685611,9.593012
1431,23.850000,9.439092,9.654334,9.685611,9.593012
1432,23.866667,9.439092,9.654334,9.685611,9.593012
1433,23.883333,9.439092,9.654334,9.685611,9.593012
1434,23.900000,9.439092,9.654334,9.685611,9.593012
1435,23.916667,9.439092,9.654334,9.685611,9.593012
1436,23.933333,9.439092,9.654334,9.685611,9.593012
1437,23.950000,9.439092,9.654334,9.685611,9.593012
1438,23.966667,9.439092,9.654334,9.685611,9.593012
1439,23.983333,9.439092,9.654334,9.685611,9.593012
1440,24.000000,9.439092,9.654334,9.685611,9.593012
1441,24.016667,9.439092,9.654334,9.685611,9.593012
1442,24.033333,9.439092,9.654334,9.685611,9.593012
1443,24.050000,9.439092,9.654334,9.685611,9.593012
1444,24.066667,9.439092,9.654334,9.685611,9.593012
1445,24.083333,9.439092,9.654334,9.685611,9.593012
1446,24.100000,9.439092,9.654334,9.685611,9.593012
1447,24.116667,9.439092,9.654334,9.685611,9.593012
1448,24.133333,9.439092,9.654334,9.685611,9.593012
1449,24.150000,9.439092,9.654334,9.685611,9.593012
1450,24.166667,9.439092,9.654334,9.685611,9.593012
1451,24.183333,9.439092,9.654334,9.685611,9.593012
1452,24.200000,9.439092,9.654334,9.685611,9.593012
1453,24.216667,9.439092,9.654334,9.685611,9.593012
1454,24.233333,9.439092,9.654334,9.685611,9.593012
1455,24.250000,9.439092,9.654334,9.685611,9.593012
1456,24.266667,9.439092,9.654334,9.685611,9.593012
1457,24.283333,9.439092,9.654334,9.685611,9.593012
1458,24.300000,9.439092,9.654334,9.685611,9.593012
1459,24.316667,9.439092,9.654334,9.685611,9.593012
1460,24.333333,9.439092,9.654334,9.685611,9.593012
1461,24.350000,9.439092,9.654334,9.685611,9.593012
1462,24.366667,9.439092,9.654334,9.685611,9.593012
1463,24.383333,9.439092,9.654334,9.685611,9.593012
1464,24.400000,9.439092,9.654334,9.685611,9.593012
1465,24.416667,9.439092,9.654334,9.685611,9.593012
1466,24.433333,9.439114,9.654334,9.685611,9.593020
1467,24.450000,9.439114,9.654334,9.685611,9.593020
1468,24.466667,9.439114,9.654334,9.685611,9.593020
1469,24.483333,9.439114,9.654334,9.685611,9.593020
1470,24.500000,9.439114,9.654334,9.685611,9.593020
1471,24.516667,9.439114,9.654334,9.685611,9.593020
1472,24.533333,9.439114,9.654334,9.685611,9.593020
1473,24.550000,9.439379,9.654334,9.685611,9.593108
1474,24.566667,9.439379,9.654334,9.685611,9.593108
1475,24.583333,9.439379,9.654334,9.685611,9.593108
1476,24.600000,9.439379,9.654334,9.685611,9.593108
1477,24.616667,9.503665,9.654334,9.685611,9.614537
1478,24.633333,9.503665,9.654334,9.685611,9.614537
1479,24.650000,9.503665,9.654334,9.685611,9.614537
1480,24.666667,9.503695,9.654334,9.685611,9.614547
1481,24.683333,9.503695,9.654334,9.685611,9.614547
1482,24.700000,9.503695,9.654334,9.685611,9.614547
1483,24.716667,9.503695,9.654334,9.685611,9.614547
1484,24.733333,9.503695,9.654334,9.685611,9.614547
1485,24.750000,9.503695,9.654334,9.685611,9.614547
1486,24.766667,9.503695,9.654334,9.685611,9.614547
1487,24.783333,9.503695,9.654334,9.685611,9.614547
1488,24.800000,9.503695,9.654334,9.685611,9.614547
1489,24.816667,9.503695,9.654334,9.685611,9.614547
1490,24.833333,9.503695,9.654334,9.685611,9.614547
1491,24.850000,9.503695,9.654334,9.685611,9.614547
1492,24.866667,9.503695,9.654334,9.685611,9.614547
1493,24.883333,9.503695,9.654334,9.685611,9.614547
1494,24.900000,9.503695,9.654334,9.685611,9.614547
1495,24.916667,9.503695,9.654334,9.685611,9.614547
1496,24.933333,9.503695,9.654334,9.685611,9.614547
1497,24.950000,9.503695,9.654334,9.685611,9.614547
1498,24.966667,9.503695,9.654334,9.685611,9.614547
1499,24.983333,9.503695,9.654334,9.685611,9.614547
1500,25.000000,9.503695,9.654334,9.685611,9.614547
1501,25.016667,9.503695,9.654334,9.685611,9.614547
1502,25.033333,9.503695,9.654334,9.685611,9.614547
1503,25.050000,9.503695,9.654334,9.685611,9.614547
1504,25.066667,9.503695,9.654334,9.685611,9.614547
1505,25.083333,9.503695,9.654334,9.685611,9.614547
1506,25.100000,9.503695,9.654334,9.685611,9.614547
1507,25.116667,9.503695,9.654334,9.685611,9.614547
1508,25.133333,9.503695,9.654334,9.685611,9.614547
1509,25.150000,9.503695,9.654334,9.685611,9.614547
1510,25.166667,9.503695,9.654334,9.685611,9.614547
1511,25.183333,9.503695,9.654334,9.685611,9.614547
1512,25.200000,9.503695,9.654334,9.685611,9.614547
1513,25.216667,9.503695,9.654334,9.685611,9.614547
1514,25.233333,9.503695,9.654334,9.685611,9.614547
1515,25.250000,9.503695,9.654334,9.685611,9.614547
1516,25.266667,9.503695,9.654334,9.685611,9.614547
1517,25.283333,9.503695,9.654334,9.685611,9.614547
1518,25.300000,9.503695,9.654334,9.685611,9.614547
