time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
510,8.500000,5.673881,6.458866,5.271938,5.801562
511,8.516667,5.673881,6.458866,5.271938,5.801562
512,8.533333,5.673881,6.458866,5.271938,5.801562
513,8.550000,5.673881,6.458866,5.271938,5.801562
514,8.566667,5.673881,6.458866,5.271938,5.801562
515,8.583333,5.673881,6.458866,5.271938,5.801562
516,8.600000,5.673881,6.458866,5.271938,5.801562
517,8.616667,5.673881,6.458866,5.271938,5.801562
518,8.633333,5.673881,6.458866,5.271938,5.801562
519,8.650000,5.673881,6.458866,5.271938,5.801562
520,8.666667,5.673881,6.458866,5.271938,5.801562
521,8.683333,5.673881,6.458866,5.271938,5.801562
522,8.700000,5.673881,6.458866,5.271938,5.801562
523,8.716667,5.673881,6.458866,5.271938,5.801562
524,8.733333,5.673881,6.458866,5.271938,5.801562
525,8.750000,5.673881,6.458866,5.271938,5.801562
526,8.766667,5.673881,6.458866,5.271938,5.801562
527,8.783333,5.673881,6.458866,5.271938,5.801562
528,8.800000,5.673881,6.458866,5.271938,5.801562
529,8.816667,5.673881,6.458866,5.271938,5.801562
530,8.833333,5.673881,6.458866,5.271938,5.801562
531,8.850000,5.673881,6.458866,5.271938,5.801562
532,8.866667,5.673881,6.458866,5.271938,5.801562
533,8.883333,5.673881,6.458866,5.271938,5.801562
534,8.900000,5.673881,6.458866,5.271938,5.801562
535,8.916667,5.673881,6.458866,5.271938,5.801562
536,8.933333,5.673881,6.458866,5.271938,5.801562
537,8.950000,5.673881,6.458866,5.271938,5.801562
538,8.966667,5.673881,6.458866,5.271938,5.801562
539,8.983333,5.673881,6.458866,5.271938,5.801562
540,9.000000,5.673881,6.458866,5.271938,5.801562
541,9.016667,5.673881,6.458866,5.271938,5.801562
542,9.033333,5.673881,6.458866,5.271938,5.801562
543,9.050000,5.673881,6.458866,5.271938,5.801562
544,9.066667,5.673881,6.458866,5.271938,5.801562
545,9.083333,5.673881,6.458866,5.271938,5.801562
546,9.100000,5.673881,6.458866,5.271938,5.801562
547,9.116667,5.673881,6.458866,5.271938,5.801562
548,9.133333,5.673881,6.458866,5.271938,5.801562
549,9.150000,5.673881,6.458866,5.271938,5.801562
550,9.166667,5.673881,6.458866,5.271938,5.801562
551,9.183333,5.673881,6.458866,5.271938,5.801562
552,9.200000,5.673881,6.458866,5.271938,5.801562
553,9.216667,5.673881,6.458866,5.271938,5.801562
554,9.233333,5.673881,6.458866,5.271938,5.801562
555,9.250000,5.673881,6.458866,5.271938,5.801562
556,9.266667,5.673881,6.458866,5.271938,5.801562
557,9.283333,5.673881,6.458866,5.271938,5.801562
558,9.300000,5.673881,6.458866,5.271938,5.801562
559,9.316667,5.673881,6.458866,5.271938,5.801562
560,9.333333,5.673881,6.458866,5.271938,5.801562
561,9.350000,5.673881,6.458866,5.271938,5.801562
562,9.366667,5.673881,6.458866,5.271938,5.801562
563,9.383333,5.673881,6.458866,5.271938,5.801562
564,9.400000,5.673881,6.458866,5.271938,5.801562
565,9.416667,5.673881,6.458866,5.271938,5.801562
566,9.433333,5.673881,6.458866,5.271938,5.801562
567,9.450000,5.673881,6.458866,5.271938,5.801562
568,9.466667,5.673881,6.458866,5.271938,5.801562
569,9.483333,5.673881,6.458866,5.271938,5.801562
570,9.500000,5.673881,6.458866,5.271938,5.801562
571,9.516667,5.673881,6.458866,5.271938,5.801562
572,9.533333,5.673881,6.458866,5.271938,5.801562
573,9.550000,5.673881,6.458866,5.271938,5.801562
574,9.566667,5.673881,6.458866,5.271938,5.801562
575,9.583333,5.673881,6.458866,5.271938,5.801562
576,9.600000,5.673881,6.458866,5.271938,5.801562
577,9.616667,5.673881,6.458866,5.271938,5.801562
578,9.633333,5.673881,6.458866,5.271938,5.801562
579,9.650000,5.673881,6.458866,5.271938,5.801562
580,9.666667,5.673881,6.458866,5.271938,5.801562
581,9.683333,5.673881,6.458866,5.271938,5.801562
582,9.700000,5.673881,6.458866,5.271938,5.801562
583,9.716667,5.673881,6.458866,5.271938,5.801562
584,9.733333,5.673881,6.458866,5.271938,5.801562
585,9.750000,5.673881,6.458866,5.271938,5.801562
586,9.766667,5.673881,6.458866,5.271938,5.801562
587,9.783333,5.673881,6.458866,5.271938,5.801562
588,9.800000,5.673881,6.458866,5.271938,5.801562
589,9.816667,5.673881,6.458866,5.271938,5.801562
590,9.833333,5.673881,6.458866,5.271938,5.801562
591,9.850000,5.673881,6.458866,5.271938,5.801562
592,9.866667,5.673881,6.458866,5.271938,5.801562
593,9.883333,5.673881,6.458866,5.271938,5.801562
594,9.900000,5.673881,6.458866,5.271938,5.801562
595,9.916667,5.673881,6.458866,5.271938,5.801562
596,9.933333,5.673881,6.458866,5.271938,5.801562
597,9.950000,5.673881,6.458866,5.271938,5.801562
598,9.966667,5.673881,6.458866,5.271938,5.801562
599,9.983333,5.673881,6.458866,5.271938,5.801562
600,10.000000,5.673881,6.458866,5.271938,5.801562
601,10.016667,5.673881,6.458866,5.271938,5.801562
602,10.033333,5.673881,6.458866,5.271938,5.801562
603,10.050000,5.673881,6.458866,5.271938,5.801562
604,10.066667,5.673881,6.458866,5.271938,5.801562
605,10.083333,5.673881,6.458866,5.271938,5.801562
606,10.100000,5.673881,6.458866,5.271938,5.801562
607,10.116667,5.673881,6.458866,5.271938,5.801562
608,10.133333,5.673881,6.458866,5.271938,5.801562
609,10.150000,5.673881,6.458866,5.271938,5.801562
610,10.166667,5.673881,6.458866,5.271938,5.801562
611,10.183333,5.673881,6.458866,5.271938,5.801562
612,10.200000,5.673881,6.458866,5.275742,5.802830
613,10.216667,5.673881,6.458866,5.280404,5.804384
614,10.233333,5.673881,6.461076,5.280404,5.805120
615,10.250000,5.673881,6.473872,5.280404,5.809385
616,10.266667,5.673881,6.485153,5.280404,5.813146
617,10.283333,5.677004,6.496810,5.309015,5.827610
618,10.300000,5.681269,6.497960,5.322096,5.833775
619,10.316667,5.686278,6.497960,5.323868,5.836035
620,10.333333,5.688269,6.497960,5.323868,5.836699
621,10.350000,5.688269,6.497960,5.323868,5.836699
622,10.366667,5.688269,6.497960,5.323868,5.836699
623,10.383333,5.688269,6.497960,5.323868,5.836699
624,10.400000,5.688269,6.497960,5.323868,5.836699
625,10.416667,5.688269,6.497960,5.323868,5.836699
626,10.433333,5.688269,6.497960,5.323868,5.836699
627,10.450000,5.688269,6.497960,5.323868,5.836699
628,10.466667,5.688269,6.497960,5.323868,5.836699
629,10.483333,5.688269,6.497960,5.323868,5.836699
630,10.500000,5.688269,6.497960,5.323868,5.836699
631,10.516667,5.688269,6.497960,5.323868,5.836699
632,10.533333,5.688269,6.497960,5.323868,5.836699
633,10.550000,5.688269,6.497960,5.323868,5.836699
634,10.566667,5.688269,6.497960,5.323868,5.836699
635,10.583333,5.688269,6.497960,5.323868,5.836699
636,10.600000,5.688269,6.497960,5.323868,5.836699
637,10.616667,5.688269,6.497960,5.323868,5.836699
638,10.633333,5.688269,6.497960,5.323868,5.836699
639,10.650000,5.688269,6.497960,5.323868,5.836699
640,10.666667,5.688269,6.497960,5.323868,5.836699
641,10.683333,5.688269,6.497960,5.323868,5.836699
642,10.700000,5.688269,6.497960,5.323868,5.836699
643,10.716667,5.688269,6.497960,5.323868,5.836699
644,10.733333,5.688269,6.497960,5.323868,5.836699
645,10.750000,5.688269,6.497960,5.323868,5.836699
646,10.766667,5.688269,6.497960,5.323868,5.836699
647,10.783333,5.688269,6.497960,5.323868,5.836699
648,10.800000,5.688269,6.497960,5.323868,5.836699
649,10.816667,5.688269,6.497960,5.323868,5.836699
650,10.833333,5.688269,6.497960,5.323868,5.836699
651,10.850000,5.688269,6.497960,5.323868,5.836699
652,10.866667,5.688269,6.497960,5.323868,5.836699
653,10.883333,5.688269,6.497960,5.323868,5.836699
654,10.900000,5.688269,6.497960,5.323868,5.836699
655,10.916667,5.688269,6.497960,5.323868,5.836699
656,10.933333,5.688269,6.497960,5.323868,5.836699
657,10.950000,5.688269,6.497960,5.323868,5.836699
658,10.966667,5.688269,6.497960,5.323868,5.836699
659,10.983333,5.688269,6.497960,5.323868,5.836699
660,11.000000,5.688269,6.497960,5.323868,5.836699
661,11.016667,5.688269,6.497960,5.323868,5.836699
662,11.033333,5.688269,6.497960,5.323868,5.836699
663,11.050000,5.688269,6.497960,5.323868,5.836699
664,11.066667,5.688269,6.497960,5.323868,5.836699
665,11.083333,5.688269,6.497960,5.323868,5.836699
666,11.100000,5.688269,6.497960,5.323868,5.836699
667,11.116667,5.688269,6.497960,5.323868,5.836699
668,11.133333,5.688269,6.497960,5.323868,5.836699
669,11.150000,5.688269,6.497960,5.323868,5.836699
670,11.166667,5.688269,6.497960,5.323868,5.836699
671,11.183333,5.688269,6.497960,5.323868,5.836699
672,11.200000,5.688269,6.497960,5.323868,5.836699
673,11.216667,5.688269,6.497960,5.323868,5.836699
674,11.233333,5.688269,6.497960,5.323868,5.836699
675,11.250000,5.688269,6.497960,5.323868,5.836699
676,11.266667,5.688269,6.497960,5.323868,5.836699
677,11.283333,5.688269,6.497960,5.323868,5.836699
678,11.300000,5.688269,6.497960,5.323868,5.836699
679,11.316667,5.688269,6.497960,5.323868,5.836699
680,11.333333,5.688269,6.497960,5.323868,5.836699
681,11.350000,5.688269,6.497960,5.323868,5.836699
682,11.366667,5.688269,6.497960,5.323868,5.836699
683,11.383333,5.688269,6.497960,5.323868,5.836699
684,11.400000,5.688269,6.497960,5.323868,5.836699
685,11.416667,5.688269,6.497960,5.323868,5.836699
686,11.433333,5.688269,6.497960,5.323868,5.836699
687,11.450000,5.688269,6.497960,5.323868,5.836699
688,11.466667,5.688269,6.497960,5.323868,5.836699
689,11.483333,5.688269,6.497960,5.323868,5.836699
690,11.500000,5.688269,6.497960,5.323868,5.836699
691,11.516667,5.688269,6.497960,5.323868,5.836699
692,11.533333,5.688269,6.497960,5.323868,5.836699
693,11.550000,5.688269,6.497960,5.323868,5.836699
694,11.566667,5.688269,6.497960,5.323868,5.836699
695,11.583333,5.688269,6.497960,5.323868,5.836699
696,11.600000,5.688269,6.497960,5.323868,5.836699
697,11.616667,5.688269,6.497960,5.323868,5.836699
698,11.633333,5.688269,6.497960,5.323868,5.836699
699,11.650000,5.688269,6.497960,5.323868,5.836699
700,11.666667,5.688269,6.497960,5.323868,5.836699
701,11.683333,5.688269,6.497960,5.323868,5.836699
702,11.700000,5.688269,6.497960,5.323868,5.836699
703,11.716667,5.688269,6.497960,5.323868,5.836699
704,11.733333,5.688269,6.497960,5.323868,5.836699
705,11.750000,5.688269,6.497960,5.323868,5.836699
706,11.766667,5.688269,6.497960,5.323868,5.836699
707,11.783333,5.688269,6.497960,5.323868,5.836699
708,11.800000,5.688269,6.497960,5.323868,5.836699
709,11.816667,5.688269,6.497960,5.323868,5.836699
710,11.833333,5.688269,6.497960,5.323868,5.836699
711,11.850000,5.688269,6.497960,5.323868,5.836699
712,11.866667,5.688269,6.497960,5.323868,5.836699
713,11.883333,5.688269,6.497960,5.323868,5.836699
714,11.900000,5.688269,6.497960,5.323868,5.836699
715,11.916667,5.688269,6.497960,5.323868,5.836699
716,11.933333,5.688269,6.497960,5.323868,5.836699
717,11.950000,5.688269,6.497960,5.323868,5.836699
718,11.966667,5.688269,6.497960,5.323868,5.836699
719,11.983333,5.688269,6.497960,5.323868,5.836699
720,12.000000,5.688269,6.497960,5.323868,5.836699
721,12.016667,5.688269,6.497960,5.323868,5.836699
722,12.033333,5.688269,6.497960,5.323868,5.836699
723,12.050000,5.688269,6.497960,5.323868,5.836699
724,12.066667,5.688269,6.497960,5.323868,5.836699
725,12.083333,5.688269,6.497960,5.323868,5.836699
726,12.100000,5.688269,6.497960,5.323868,5.836699
727,12.116667,5.688269,6.497960,5.323868,5.836699
728,12.133333,5.688269,6.497960,5.323868,5.836699
729,12.150000,5.688269,6.497960,5.323868,5.836699
730,12.166667,5.688269,6.497960,5.323868,5.836699
731,12.183333,5.688269,6.497960,5.323868,5.836699
732,12.200000,5.688269,6.497960,5.323868,5.836699
733,12.216667,5.688269,6.497960,5.323868,5.836699
734,12.233333,5.688269,6.497960,5.323868,5.836699
735,12.250000,5.688269,6.497960,5.323868,5.836699
736,12.266667,5.688269,6.497960,5.323868,5.836699
737,12.283333,5.688269,6.497960,5.323868,5.836699
738,12.300000,5.688269,6.497960,5.323868,5.836699
739,12.316667,5.688269,6.497960,5.323868,5.836699
740,12.333333,5.688269,6.497960,5.323868,5.836699
741,12.350000,5.688269,6.497960,5.323868,5.836699
742,12.366667,5.688269,6.497960,5.323868,5.836699
743,12.383333,5.688269,6.497960,5.323868,5.836699
744,12.400000,5.688269,6.497960,5.323868,5.836699
745,12.416667,5.688269,6.497960,5.323868,5.836699
746,12.433333,5.688269,6.497960,5.323868,5.836699
747,12.450000,5.688269,6.497960,5.323868,5.836699
748,12.466667,5.688269,6.497960,5.323868,5.836699
749,12.483333,5.688269,6.497960,5.323868,5.836699
750,12.500000,5.688269,6.497960,5.323868,5.836699
751,12.516667,5.688269,6.497960,5.323868,5.836699
752,12.533333,5.688269,6.497960,5.323868,5.836699
753,12.550000,5.688269,6.497960,5.323868,5.836699
754,12.566667,5.688269,6.497960,5.323868,5.836699
755,12.583333,5.688269,6.497960,5.323868,5.836699
756,12.600000,5.688269,6.497960,5.323868,5.836699
757,12.616667,5.688269,6.497960,5.323868,5.836699
758,12.633333,5.688269,6.497960,5.323868,5.836699
759,12.650000,5.688269,6.497960,5.323868,5.836699
760,12.666667,5.688269,6.497960,5.323868,5.836699
761,12.683333,5.688269,6.497960,5.323868,5.836699
762,12.700000,5.688269,6.497960,5.323868,5.836699
763,12.716667,5.688269,6.497960,5.323868,5.836699
764,12.733333,5.688269,6.497960,5.323868,5.836699
765,12.750000,5.688269,6.497960,5.323868,5.836699
766,12.766667,5.688269,6.497960,5.323868,5.836699
767,12.783333,5.688269,6.497960,5.323868,5.836699
768,12.800000,5.688269,6.497960,5.323868,5.836699
769,12.816667,5.688269,6.497960,5.323868,5.836699
770,12.833333,5.688269,6.497960,5.323868,5.836699
771,12.850000,5.688269,6.497960,5.323868,5.836699
772,12.866667,5.688269,6.497960,5.323868,5.836699
773,12.883333,5.688269,6.497960,5.323868,5.836699
774,12.900000,5.688269,6.497960,5.323868,5.836699
775,12.916667,5.688269,6.497960,5.323868,5.836699
776,12.933333,5.688269,6.497960,5.323868,5.836699
777,12.950000,5.688269,6.497960,5.323868,5.836699
778,12.966667,5.688269,6.497960,5.323868,5.836699
779,12.983333,5.688269,6.497960,5.323868,5.836699
780,13.000000,5.688269,6.497960,5.323868,5.836699
781,13.016667,5.688269,6.497960,5.323868,5.836699
782,13.033333,5.688269,6.497960,5.323868,5.836699
783,13.050000,5.688269,6.497960,5.323868,5.836699
784,13.066667,5.688269,6.497960,5.323868,5.836699
785,13.083333,5.688269,6.497960,5.323868,5.836699
786,13.100000,5.688269,6.497960,5.323868,5.836699
787,13.116667,5.688269,6.497960,5.323868,5.836699
788,13.133333,5.688269,6.497960,5.323868,5.836699
789,13.150000,5.688269,6.497960,5.323868,5.836699
790,13.166667,5.688269,6.497960,5.323868,5.836699
791,13.183333,5.688269,6.497960,5.323868,5.836699
792,13.200000,5.688269,6.497960,5.323868,5.836699
793,13.216667,5.688269,6.497960,5.323868,5.836699
794,13.233333,5.688269,6.497960,5.323868,5.836699
795,13.250000,5.688269,6.497960,5.323868,5.836699
796,13.266667,5.688269,6.497960,5.323868,5.836699
797,13.283333,5.688269,6.497960,5.323868,5.836699
798,13.300000,5.688269,6.497960,5.323868,5.836699
799,13.316667,5.688269,6.497960,5.323868,5.836699
800,13.333333,5.688269,6.497960,5.323868,5.836699
801,13.350000,5.688269,6.497960,5.323868,5.836699
802,13.366667,5.688269,6.497960,5.323868,5.836699
803,13.383333,5.688269,6.497960,5.323868,5.836699
804,13.400000,5.688269,6.497960,5.323868,5.836699
805,13.416667,5.688269,6.497960,5.323868,5.836699
806,13.433333,5.688269,6.497960,5.323868,5.836699
807,13.450000,5.688269,6.497960,5.323868,5.836699
808,13.466667,5.688269,6.497960,5.323868,5.836699
809,13.483333,5.688269,6.497960,5.323868,5.836699
810,13.500000,5.688269,6.497960,5.323868,5.836699
811,13.516667,5.688269,6.497960,5.323868,5.836699
812,13.533333,5.688269,6.497960,5.323868,5.836699
813,13.550000,5.688269,6.497960,5.323868,5.836699
814,13.566667,5.688269,6.497960,5.323868,5.836699
815,13.583333,5.688269,6.497960,5.323868,5.836699
816,13.600000,5.688269,6.497960,5.323868,5.836699
817,13.616667,5.688269,6.497960,5.323868,5.836699
818,13.633333,5.688269,6.497960,5.323868,5.836699
819,13.650000,5.688269,6.497960,5.323868,5.836699
820,13.666667,5.688269,6.497960,5.323868,5.836699
821,13.683333,5.688269,6.497960,5.323868,5.836699
822,13.700000,5.688269,6.497960,5.323868,5.836699
823,13.716667,5.688269,6.497960,5.323868,5.836699
824,13.733333,5.688269,6.497960,5.323868,5.836699
825,13.750000,5.688269,6.497960,5.323868,5.836699
826,13.766667,5.688269,6.497960,5.323868,5.836699
827,13.783333,5.688269,6.497960,5.323868,5.836699
828,13.800000,5.688269,6.497960,5.323868,5.836699
829,13.816667,5.688269,6.497960,5.323868,5.836699
830,13.833333,5.688269,6.497960,5.323868,5.836699
831,13.850000,5.688269,6.497960,5.323868,5.836699
832,13.866667,5.688269,6.497960,5.323868,5.836699
833,13.883333,5.688269,6.497960,5.323868,5.836699
834,13.900000,5.688269,6.497960,5.323868,5.836699
835,13.916667,5.688269,6.497960,5.323868,5.836699
836,13.933333,5.688269,6.497960,5.323868,5.836699
837,13.950000,5.688269,6.497960,5.323868,5.836699
838,13.966667,5.688269,6.497960,5.323868,5.836699
839,13.983333,5.688269,6.497960,5.323868,5.836699
840,14.000000,5.688269,6.497960,5.323868,5.836699
841,14.016667,5.688269,6.497960,5.323868,5.836699
842,14.033333,5.688269,6.497960,5.323868,5.836699
843,14.050000,5.688269,6.497960,5.323868,5.836699
844,14.066667,5.688269,6.497960,5.323868,5.836699
845,14.083333,5.688269,6.497960,5.323868,5.836699
846,14.100000,5.688269,6.497960,5.323868,5.836699
847,14.116667,5.688269,6.497960,5.323868,5.836699
848,14.133333,5.688269,6.497960,5.323868,5.836699
849,14.150000,5.688269,6.497960,5.323868,5.836699
850,14.166667,5.688269,6.497960,5.323868,5.836699
851,14.183333,5.688269,6.497960,5.323868,5.836699
852,14.200000,5.688269,6.497960,5.323868,5.836699
853,14.216667,5.688269,6.497960,5.323868,5.836699
854,14.233333,5.688269,6.497960,5.323868,5.836699
855,14.250000,5.688269,6.497960,5.323868,5.836699
856,14.266667,5.688269,6.497960,5.323868,5.836699
857,14.283333,5.688269,6.497960,5.323868,5.836699
858,14.300000,5.688269,6.497960,5.323868,5.836699
859,14.316667,5.688269,6.497960,5.323868,5.836699
860,14.333333,5.688269,6.497960,5.323868,5.836699
861,14.350000,5.688269,6.497960,5.323868,5.836699
862,14.366667,5.688269,6.497960,5.323868,5.836699
863,14.383333,5.688269,6.497960,5.323868,5.836699
864,14.400000,5.688269,6.497960,5.323868,5.836699
865,14.416667,5.688269,6.497960,5.323868,5.836699
866,14.433333,5.688269,6.497960,5.323868,5.836699
867,14.450000,5.688269,6.497960,5.323868,5.836699
868,14.466667,5.688269,6.497960,5.323868,5.836699
869,14.483333,5.688269,6.497960,5.323868,5.836699
870,14.500000,5.688269,6.497960,5.323868,5.836699
871,14.516667,5.688269,6.497960,5.323868,5.836699
872,14.533333,5.688269,6.497960,5.323868,5.836699
873,14.550000,5.688269,6.497960,5.323868,5.836699
874,14.566667,5.688269,6.497960,5.323868,5.836699
875,14.583333,5.688269,6.497960,5.323868,5.836699
876,14.600000,5.688269,6.497960,5.323868,5.836699
877,14.616667,5.688269,6.497960,5.323868,5.836699
878,14.633333,5.688269,6.497960,5.323868,5.836699
879,14.650000,5.688269,6.497960,5.323868,5.836699
880,14.666667,5.688269,6.497960,5.323868,5.836699
881,14.683333,5.688269,6.497960,5.323868,5.836699
882,14.700000,5.688269,6.497960,5.323868,5.836699
883,14.716667,5.688269,6.497960,5.323868,5.836699
884,14.733333,5.688269,6.497960,5.323868,5.836699
885,14.750000,5.688269,6.497960,5.323868,5.836699
886,14.766667,5.688269,6.497960,5.323868,5.836699
887,14.783333,5.688269,6.497960,5.323868,5.836699
888,14.800000,5.688269,6.497960,5.323868,5.836699
889,14.816667,5.688269,6.497960,5.323868,5.836699
890,14.833333,5.688269,6.497960,5.323868,5.836699
891,14.850000,5.688269,6.497960,5.323868,5.836699
892,14.866667,5.688269,6.497960,5.323868,5.836699
893,14.883333,5.688269,6.497960,5.323868,5.836699
894,14.900000,5.688269,6.497960,5.323868,5.836699
895,14.916667,5.688269,6.497960,5.323868,5.836699
896,14.933333,5.688269,6.497960,5.323868,5.836699
897,14.950000,5.688269,6.497960,5.323868,5.836699
898,14.966667,5.688269,6.497960,5.323868,5.836699
899,14.983333,5.688269,6.497960,5.323868,5.836699
900,15.000000,5.688269,6.497960,5.323868,5.836699
901,15.016667,5.688269,6.497960,5.323868,5.836699
902,15.033333,5.688269,6.497960,5.323868,5.836699
903,15.050000,5.688269,6.497960,5.323868,5.836699
904,15.066667,5.688269,6.497960,5.323868,5.836699
905,15.083333,5.688269,6.497960,5.323868,5.836699
906,15.100000,5.688269,6.497960,5.323868,5.836699
907,15.116667,5.688269,6.497960,5.323868,5.836699
908,15.133333,5.688269,6.497960,5.323868,5.836699
909,15.150000,5.688269,6.497960,5.323868,5.836699
910,15.166667,5.688269,6.497960,5.323868,5.836699
911,15.183333,5.688269,6.497960,5.323868,5.836699
912,15.200000,5.688269,6.497960,5.323868,5.836699
913,15.216667,5.688269,6.497960,5.323868,5.836699
914,15.233333,5.688269,6.497960,5.323868,5.836699
915,15.250000,5.688269,6.497960,5.323868,5.836699
916,15.266667,5.688269,6.497960,5.323868,5.836699
917,15.283333,5.688269,6.497960,5.323868,5.836699
918,15.300000,5.688269,6.497960,5.324192,5.836807
919,15.316667,5.688269,6.498026,5.324192,5.836829
920,15.333333,5.688269,6.510757,5.324192,5.841072
921,15.350000,5.688269,6.510844,5.325394,5.841502
922,15.366667,5.688269,6.510844,5.325394,5.841502
923,15.383333,5.688334,6.510844,5.325854,5.841677
924,15.400000,5.698155,6.510844,5.331432,5.846810
925,15.416667,5.698570,6.510844,5.331432,5.846949
926,15.433333,5.699489,6.510932,5.331432,5.847284
927,15.450000,5.699489,6.513999,5.331432,5.848306
928,15.466667,5.699489,6.513999,5.331432,5.848306
929,15.483333,5.699489,6.513999,5.331432,5.848306
930,15.500000,5.699489,6.513999,5.331432,5.848306
931,15.516667,5.699489,6.513999,5.331497,5.848328
932,15.533333,5.699489,6.513999,5.331497,5.848328
933,15.550000,5.699489,6.513999,5.331497,5.848328
934,15.566667,5.699489,6.513999,5.331497,5.848328
935,15.583333,5.699489,6.513999,5.331497,5.848328
936,15.600000,5.699489,6.513999,5.331497,5.848328
937,15.616667,5.699489,6.513999,5.331497,5.848328
938,15.633333,5.699489,6.513999,5.331497,5.848328
939,15.650000,5.699489,6.513999,5.331497,5.848328
940,15.666667,5.699489,6.513999,5.331497,5.848328
941,15.683333,5.699489,6.513999,5.331497,5.848328
942,15.700000,5.699489,6.513999,5.331497,5.848328
943,15.716667,5.699489,6.513999,5.331497,5.848328
944,15.733333,5.699489,6.513999,5.331497,5.848328
945,15.750000,5.699489,6.513999,5.331497,5.848328
946,15.766667,5.699489,6.513999,5.331497,5.848328
947,15.783333,5.699489,6.513999,5.331497,5.848328
948,15.800000,5.699489,6.513999,5.331497,5.848328
949,15.816667,5.699489,6.513999,5.331497,5.848328
950,15.833333,5.699489,6.513999,5.331497,5.848328
951,15.850000,5.699489,6.513999,5.331497,5.848328
952,15.866667,5.699489,6.513999,5.331497,5.848328
953,15.883333,5.699489,6.513999,5.331497,5.848328
954,15.900000,5.699489,6.513999,5.331497,5.848328
955,15.916667,5.699489,6.513999,5.331497,5.848328
956,15.933333,5.699489,6.513999,5.331497,5.848328
957,15.950000,5.699489,6.513999,5.331497,5.848328
958,15.966667,5.699489,6.513999,5.331497,5.848328
959,15.983333,5.699489,6.513999,5.331497,5.848328
960,16.000000,5.699489,6.513999,5.331497,5.848328
961,16.016667,5.699489,6.513999,5.331497,5.848328
962,16.033333,5.699489,6.513999,5.331497,5.848328
963,16.050000,5.699489,6.513999,5.331497,5.848328
964,16.066667,5.699489,6.513999,5.331497,5.848328
965,16.083333,5.699489,6.513999,5.331497,5.848328
966,16.100000,5.699489,6.513999,5.331497,5.848328
967,16.116667,5.699489,6.513999,5.331497,5.848328
968,16.133333,5.699489,6.513999,5.331497,5.848328
969,16.150000,5.699489,6.513999,5.331497,5.848328
970,16.166667,5.699489,6.513999,5.331497,5.848328
971,16.183333,5.699489,6.513999,5.331497,5.848328
972,16.200000,5.699489,6.513999,5.331497,5.848328
973,16.216667,5.699489,6.513999,5.331497,5.848328
974,16.233333,5.699489,6.513999,5.331497,5.848328
975,16.250000,5.699489,6.513999,5.331497,5.848328
976,16.266667,5.699489,6.513999,5.331497,5.848328
977,16.283333,5.699489,6.513999,5.331497,5.848328
978,16.300000,5.699489,6.513999,5.331497,5.848328
979,16.316667,5.699489,6.513999,5.331497,5.848328
980,16.333333,5.699489,6.513999,5.331497,5.848328
981,16.350000,5.699489,6.513999,5.331497,5.848328
982,16.366667,5.699489,6.513999,5.331497,5.848328
983,16.383333,5.699489,6.513999,5.331497,5.848328
984,16.400000,5.699489,6.513999,5.331497,5.848328
985,16.416667,5.699489,6.513999,5.331497,5.848328
986,16.433333,5.699489,6.513999,5.331497,5.848328
987,16.450000,5.699489,6.513999,5.331497,5.848328
988,16.466667,5.699489,6.513999,5.331497,5.848328
989,16.483333,5.699489,6.513999,5.331497,5.848328
990,16.500000,5.699489,6.513999,5.331497,5.848328
991,16.516667,5.699489,6.513999,5.331497,5.848328
992,16.533333,5.699489,6.513999,5.331497,5.848328
993,16.550000,5.699489,6.513999,5.331497,5.848328
994,16.566667,5.699489,6.513999,5.331497,5.848328
995,16.583333,5.699489,6.513999,5.331497,5.848328
996,16.600000,5.699489,6.513999,5.331497,5.848328
997,16.616667,5.699489,6.513999,5.331497,5.848328
998,16.633333,5.699489,6.513999,5.331497,5.848328
999,16.650000,5.699489,6.513999,5.331497,5.848328
1000,16.666667,5.699489,6.513999,5.331497,5.848328
1001,16.683333,5.699489,6.513999,5.331497,5.848328
1002,16.700000,5.699489,6.513999,5.331497,5.848328
1003,16.716667,5.699489,6.513999,5.331497,5.848328
1004,16.733333,5.699489,6.513999,5.331497,5.848328
1005,16.750000,5.699489,6.513999,5.331497,5.848328
1006,16.766667,5.699489,6.513999,5.331497,5.848328
1007,16.783333,5.699489,6.513999,5.331497,5.848328
1008,16.800000,5.699489,6.513999,5.331497,5.848328
1009,16.816667,5.699489,6.513999,5.331497,5.848328
1010,16.833333,5.699489,6.513999,5.331497,5.848328
1011,16.850000,5.699489,6.513999,5.331497,5.848328
1012,16.866667,5.699489,6.513999,5.331497,5.848328
1013,16.883333,5.699489,6.513999,5.331497,5.848328
1014,16.900000,5.699489,6.513999,5.331497,5.848328
1015,16.916667,5.699489,6.513999,5.331497,5.848328
1016,16.933333,5.699489,6.513999,5.331497,5.848328
1017,16.950000,5.699489,6.513999,5.331497,5.848328
1018,16.966667,5.699489,6.513999,5.331497,5.848328
1019,16.983333,5.699489,6.513999,5.331497,5.848328
1020,17.000000,5.699489,6.513999,5.331497,5.848328
1021,17.016667,5.699489,6.513999,5.331497,5.848328
1022,17.033333,5.699489,6.513999,5.331497,5.848328
1023,17.050000,5.699489,6.513999,5.331497,5.848328
1024,17.066667,5.699489,6.513999,5.331497,5.848328
1025,17.083333,5.699489,6.513999,5.331497,5.848328
