time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
1240,20.666667,1.880989,1.880989,1.880989,1.880989
1241,20.683333,1.880989,1.880989,1.880989,1.880989
1242,20.700000,1.880989,1.880989,1.880989,1.880989
1243,20.716667,1.880989,1.880989,1.880989,1.880989
1244,20.733333,1.880989,1.880989,1.880989,1.880989
1245,20.750000,1.880989,1.880989,1.880989,1.880989
1246,20.766667,1.880989,1.880989,1.880989,1.880989
1247,20.783333,1.880989,1.880989,1.880989,1.880989
1248,20.800000,1.880989,1.880989,1.880989,1.880989
1249,20.816667,1.880989,1.880989,1.880989,1.880989
1250,20.833333,1.880989,1.880989,1.880989,1.880989
1251,20.850000,1.880989,1.880989,1.880989,1.880989
1252,20.866667,1.880989,1.880989,1.880989,1.880989
1253,20.883333,1.880989,1.880989,1.880989,1.880989
1254,20.900000,1.880989,1.880989,1.880989,1.880989
1255,20.916667,1.880989,1.880989,1.880989,1.880989
1256,20.933333,1.880989,1.880989,1.880989,1.880989
1257,20.950000,1.880989,1.880989,1.880989,1.880989
1258,20.966667,1.880989,1.880989,1.880989,1.880989
1259,20.983333,1.880989,1.880989,1.880989,1.880989
1260,21.000000,1.880989,1.880989,1.880989,1.880989
1261,21.016667,1.880989,1.880989,1.880989,1.880989
1262,21.033333,1.880989,1.880989,1.880989,1.880989
1263,21.050000,1.880989,1.880989,1.880989,1.880989
1264,21.066667,1.880989,1.880989,1.880989,1.880989
1265,21.083333,1.880989,1.880989,1.880989,1.880989
1266,21.100000,1.880989,1.880989,1.880989,1.880989
1267,21.116667,1.880989,1.880989,1.880989,1.880989
1268,21.133333,1.880989,1.880989,1.880989,1.880989
1269,21.150000,1.880989,1.880989,1.880989,1.880989
1270,21.166667,1.880989,1.880989,1.880989,1.880989
1271,21.183333,1.880989,1.880989,1.880989,1.880989
1272,21.200000,1.880989,1.880989,1.880989,1.880989
1273,21.216667,1.880989,1.880989,1.880989,1.880989
1274,21.233333,1.880989,1.880989,1.880989,1.880989
1275,21.250000,1.880989,1.880989,1.880989,1.880989
1276,21.266667,1.880989,1.880989,1.880989,1.880989
1277,21.283333,1.880989,1.880989,1.880989,1.880989
1278,21.300000,1.880989,1.880989,1.880989,1.880989
1279,21.316667,1.880989,1.880989,1.880989,1.880989
1280,21.333333,1.880989,1.880989,1.880989,1.880989
1281,21.350000,1.880989,1.880989,1.880989,1.880989
1282,21.366667,1.880989,1.880989,1.880989,1.880989
1283,21.383333,1.880989,1.880989,1.880989,1.880989
1284,21.400000,1.880989,1.880989,1.880989,1.880989
1285,21.416667,1.880989,1.880989,1.880989,1.880989
1286,21.433333,1.880989,1.880989,1.880989,1.880989
1287,21.450000,1.880989,1.880989,1.880989,1.880989
1288,21.466667,1.880989,1.880989,1.880989,1.880989
1289,21.483333,1.880989,1.880989,1.880989,1.880989
1290,21.500000,1.880989,1.880989,1.880989,1.880989
1291,21.516667,1.880989,1.880989,1.880989,1.880989
1292,21.533333,1.880989,1.880989,1.880989,1.880989
1293,21.550000,1.880989,1.880989,1.880989,1.880989
1294,21.566667,1.880989,1.880989,1.880989,1.880989
1295,21.583333,1.880989,1.880989,1.880989,1.880989
1296,21.600000,1.880989,1.880989,1.880989,1.880989
1297,21.616667,1.880989,1.880989,1.880989,1.880989
1298,21.633333,1.880989,1.880989,1.880989,1.880989
1299,21.650000,1.880989,1.880989,1.880989,1.880989
1300,21.666667,1.880989,1.880989,1.880989,1.880989
1301,21.683333,1.880989,1.880989,1.880989,1.880989
1302,21.700000,1.880989,1.880989,1.880989,1.880989
